id,type,modified,language,license,rightsHolder,accessRights,bibliographicCitation,references,institutionID,collectionID,datasetID,institutionCode,collectionCode,datasetName,ownerInstitutionCode,basisOfRecord,informationWithheld,dataGeneralizations,dynamicProperties,materialSampleID,occurrenceID,catalogNumber,occurrenceRemarks,recordNumber,recordedBy,individualCount,organismQuantity,organismQuantityType,sex,lifeStage,reproductiveCondition,behavior,establishmentMeans,occurrenceStatus,preparations,disposition,otherCatalogNumbers,associatedMedia,associatedReferences,associatedSequences,associatedTaxa,organismID,organismName,organismScope,associatedOccurrences,associatedOrganisms,previousIdentifications,organismRemarks,eventID,parentEventID,samplingProtocol,sampleSizeValue,sampleSizeUnit,samplingEffort,eventDate,eventTime,startDayOfYear,endDayOfYear,year,month,day,verbatimEventDate,habitat,fieldNumber,fieldNotes,eventRemarks,locationID,higherGeographyID,higherGeography,continent,waterBody,islandGroup,island,country,countryCode,stateProvince,county,municipality,locality,verbatimLocality,verbatimElevation,minimumElevationInMeters,maximumElevationInMeters,verbatimDepth,minimumDepthInMeters,maximumDepthInMeters,minimumDistanceAboveSurfaceInMeters,maximumDistanceAboveSurfaceInMeters,locationAccordingTo,locationRemarks,verbatimCoordinates,verbatimLatitude,verbatimLongitude,verbatimCoordinateSystem,verbatimSRS,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,coordinatePrecision,pointRadiusSpatialFit,footprintWKT,footprintSRS,footprintSpatialFit,georeferencedBy,georeferencedDate,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,geologicalContextID,earliestEonOrLowestEonothem,latestEonOrHighestEonothem,earliestEraOrLowestErathem,latestEraOrHighestErathem,earliestPeriodOrLowestSystem,latestPeriodOrHighestSystem,earliestEpochOrLowestSeries,latestEpochOrHighestSeries,earliestAgeOrLowestStage,latestAgeOrHighestStage,lowestBiostratigraphicZone,highestBiostratigraphicZone,lithostratigraphicTerms,group,formation,member,bed,identificationID,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,identificationQualifier,identificationVerificationStatus,typeStatus,taxonID,scientificNameID,acceptedNameUsageID,parentNameUsageID,originalNameUsageID,nameAccordingToID,namePublishedInID,taxonConceptID,scientificName,acceptedNameUsage,parentNameUsage,originalNameUsage,nameAccordingTo,namePublishedIn,namePublishedInYear,higherClassification,kingdom,phylum,class,order,family,genus,subgenus,specificEpithet,infraspecificEpithet,taxonRank,verbatimTaxonRank,scientificNameAuthorship,vernacularName,nomenclaturalCode,taxonomicStatus,nomenclaturalStatus,taxonRemarks
767126389,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767126389,BOMBUS2494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1926,8,15,,,,,,,,,,,,,USA,,New York,Essex,,Heart Lake,,,,,,,,,,,,,44.18244,-73.96805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus terricola,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,terricola,,,,Kirby 1837,,,,,
767126390,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767126390,BOMBUS24940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,6,1,,,,,,,,,,,,,USA,,Nebraska,Lancaster,,Branched Oak,,,,,,,,,,,,,40.97778,-96.8667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus griseocollis,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,griseocollis,,,,(DeGeer 1773),,,,,
767126391,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767126391,BOMBUS24941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,6,1,,,,,,,,,,,,,USA,,Nebraska,Lancaster,,Branched Oak,,,,,,,,,,,,,40.97778,-96.8667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus griseocollis,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,griseocollis,,,,(DeGeer 1773),,,,,
767126392,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767126392,BOMBUS24942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,6,1,,,,,,,,,,,,,USA,,Nebraska,Lancaster,,Branched Oak,,,,,,,,,,,,,40.97778,-96.8667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus griseocollis,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,griseocollis,,,,(DeGeer 1773),,,,,
767126393,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767126393,BOMBUS24943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,6,1,,,,,,,,,,,,,USA,,Nebraska,Lancaster,,Branched Oak,,,,,,,,,,,,,40.97778,-96.8667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus griseocollis,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,griseocollis,,,,(DeGeer 1773),,,,,
767126394,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767126394,BOMBUS24944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,6,1,,,,,,,,,,,,,USA,,Nebraska,Lancaster,,Branched Oak,,,,,,,,,,,,,40.97778,-96.8667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus griseocollis,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,griseocollis,,,,(DeGeer 1773),,,,,
767126395,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767126395,BOMBUS24945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,6,1,,,,,,,,,,,,,USA,,Nebraska,Lancaster,,Branched Oak,,,,,,,,,,,,,40.97778,-96.8667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus griseocollis,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,griseocollis,,,,(DeGeer 1773),,,,,
767126396,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767126396,BOMBUS24946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,6,1,,,,,,,,,,,,,USA,,Nebraska,Lancaster,,Branched Oak,,,,,,,,,,,,,40.97778,-96.8667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus griseocollis,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,griseocollis,,,,(DeGeer 1773),,,,,
767126397,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767126397,BOMBUS24947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,6,1,,,,,,,,,,,,,USA,,Nebraska,Lancaster,,Branched Oak,,,,,,,,,,,,,40.97778,-96.8667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus griseocollis,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,griseocollis,,,,(DeGeer 1773),,,,,
767126398,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767126398,BOMBUS24948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,6,1,,,,,,,,,,,,,USA,,Nebraska,Lancaster,,Branched Oak,,,,,,,,,,,,,40.97778,-96.8667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus griseocollis,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,griseocollis,,,,(DeGeer 1773),,,,,
767126399,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767126399,BOMBUS24949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,6,1,,,,,,,,,,,,,USA,,Nebraska,Lancaster,,Branched Oak,,,,,,,,,,,,,40.97778,-96.8667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus griseocollis,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,griseocollis,,,,(DeGeer 1773),,,,,
767126400,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767126400,BOMBUS2495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1926,8,15,,,,,,,,,,,,,USA,,New York,Essex,,Heart Lake,,,,,,,,,,,,,44.18244,-73.96805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus terricola,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,terricola,,,,Kirby 1837,,,,,
767126401,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767126401,BOMBUS24950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,6,1,,,,,,,,,,,,,USA,,Nebraska,Lancaster,,Branched Oak,,,,,,,,,,,,,40.97778,-96.8667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus griseocollis,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,griseocollis,,,,(DeGeer 1773),,,,,
767126402,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767126402,BOMBUS24951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,6,1,,,,,,,,,,,,,USA,,Nebraska,Lancaster,,Branched Oak,,,,,,,,,,,,,40.97778,-96.8667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus griseocollis,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,griseocollis,,,,(DeGeer 1773),,,,,
767126403,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767126403,BOMBUS24952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,6,1,,,,,,,,,,,,,USA,,Nebraska,Lancaster,,Branched Oak,,,,,,,,,,,,,40.97778,-96.8667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus griseocollis,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,griseocollis,,,,(DeGeer 1773),,,,,
767126404,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767126404,BOMBUS24953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,6,1,,,,,,,,,,,,,USA,,Nebraska,Lancaster,,Branched Oak,,,,,,,,,,,,,40.97778,-96.8667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus griseocollis,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,griseocollis,,,,(DeGeer 1773),,,,,
767126405,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767126405,BOMBUS24954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,6,1,,,,,,,,,,,,,USA,,Nebraska,Lancaster,,Branched Oak,,,,,,,,,,,,,40.97778,-96.8667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus griseocollis,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,griseocollis,,,,(DeGeer 1773),,,,,
767126406,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767126406,BOMBUS24955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,6,1,,,,,,,,,,,,,USA,,Nebraska,Lancaster,,Branched Oak,,,,,,,,,,,,,40.97778,-96.8667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus griseocollis,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,griseocollis,,,,(DeGeer 1773),,,,,
767126407,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767126407,BOMBUS24956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,6,1,,,,,,,,,,,,,USA,,Nebraska,Lancaster,,Branched Oak,,,,,,,,,,,,,40.97778,-96.8667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus griseocollis,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,griseocollis,,,,(DeGeer 1773),,,,,
767126408,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767126408,BOMBUS24957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,6,1,,,,,,,,,,,,,USA,,Nebraska,Lancaster,,Branched Oak,,,,,,,,,,,,,40.97778,-96.8667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus griseocollis,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,griseocollis,,,,(DeGeer 1773),,,,,
767126409,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767126409,BOMBUS24958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999,7,7,,,,,,,,,,,,,USA,,Nebraska,Lancaster,,Branched Oak,,,,,,,,,,,,,40.97778,-96.8667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus griseocollis,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,griseocollis,,,,(DeGeer 1773),,,,,
767126410,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767126410,BOMBUS24959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999,7,7,,,,,,,,,,,,,USA,,Nebraska,Lancaster,,Branched Oak,,,,,,,,,,,,,40.97778,-96.8667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus griseocollis,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,griseocollis,,,,(DeGeer 1773),,,,,
767126411,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767126411,BOMBUS2496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1926,8,15,,,,,,,,,,,,,USA,,New York,Essex,,Heart Lake,,,,,,,,,,,,,44.18244,-73.96805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus terricola,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,terricola,,,,Kirby 1837,,,,,
767126412,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767126412,BOMBUS24960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999,7,7,,,,,,,,,,,,,USA,,Nebraska,Lancaster,,Branched Oak,,,,,,,,,,,,,40.97778,-96.8667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus griseocollis,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,griseocollis,,,,(DeGeer 1773),,,,,
767126413,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767126413,BOMBUS24961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999,7,7,,,,,,,,,,,,,USA,,Nebraska,Lancaster,,Branched Oak,,,,,,,,,,,,,40.97778,-96.8667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus griseocollis,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,griseocollis,,,,(DeGeer 1773),,,,,
767126414,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767126414,BOMBUS24962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999,7,7,,,,,,,,,,,,,USA,,Nebraska,Lancaster,,Branched Oak,,,,,,,,,,,,,40.97778,-96.8667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus griseocollis,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,griseocollis,,,,(DeGeer 1773),,,,,
767126415,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767126415,BOMBUS24963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999,7,7,,,,,,,,,,,,,USA,,Nebraska,Lancaster,,Branched Oak,,,,,,,,,,,,,40.97778,-96.8667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus griseocollis,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,griseocollis,,,,(DeGeer 1773),,,,,
767126416,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767126416,BOMBUS24964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999,7,7,,,,,,,,,,,,,USA,,Nebraska,Lancaster,,Branched Oak,,,,,,,,,,,,,40.97778,-96.8667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus griseocollis,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,griseocollis,,,,(DeGeer 1773),,,,,
767126417,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767126417,BOMBUS24965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001,7,6,,,,,,,,,,,,,USA,,Nebraska,Dixon,,T27N R5E S15 Ne 1/4,,,,,,,,,,,,,42.3149,-96.8326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus griseocollis,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,griseocollis,,,,(DeGeer 1773),,,,,
767126418,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767126418,BOMBUS24966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001,7,6,,,,,,,,,,,,,USA,,Nebraska,Dixon,,T27N R5E S15 Ne 1/4,,,,,,,,,,,,,42.3149,-96.8326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus griseocollis,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,griseocollis,,,,(DeGeer 1773),,,,,
767126419,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767126419,BOMBUS24967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001,7,6,,,,,,,,,,,,,USA,,Nebraska,Dixon,,T27N R5E S15 Ne 1/4,,,,,,,,,,,,,42.3149,-96.8326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus griseocollis,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,griseocollis,,,,(DeGeer 1773),,,,,
767126420,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767126420,BOMBUS24968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001,7,6,,,,,,,,,,,,,USA,,Nebraska,Dixon,,T27N R5E S15 Ne 1/4,,,,,,,,,,,,,42.3149,-96.8326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus griseocollis,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,griseocollis,,,,(DeGeer 1773),,,,,
767126421,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767126421,BOMBUS24969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001,7,6,,,,,,,,,,,,,USA,,Nebraska,Dixon,,T27N R5E S15 Ne 1/4,,,,,,,,,,,,,42.3149,-96.8326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus griseocollis,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,griseocollis,,,,(DeGeer 1773),,,,,
767126422,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767126422,BOMBUS2497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1926,8,15,,,,,,,,,,,,,USA,,New York,Essex,,Heart Lake,,,,,,,,,,,,,44.18244,-73.96805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus terricola,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,terricola,,,,Kirby 1837,,,,,
767126423,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767126423,BOMBUS24970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001,7,6,,,,,,,,,,,,,USA,,Nebraska,Dixon,,T27N R5E S15 Ne 1/4,,,,,,,,,,,,,42.3149,-96.8326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus griseocollis,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,griseocollis,,,,(DeGeer 1773),,,,,
767126424,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767126424,BOMBUS24971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001,7,25,,,,,,,,,,,,,USA,,Nebraska,Wayne,,T25N R5E S15 Ne 1/4,,,,,,,,,,,,,42.3149,-96.8326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus griseocollis,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,griseocollis,,,,(DeGeer 1773),,,,,
767126425,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767126425,BOMBUS24972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999,8,17,,,,,,,,,,,,,USA,,Nebraska,Lancaster,,9mile prairie,,,,,,,,,,,,,40.867,-96.817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus griseocollis,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,griseocollis,,,,(DeGeer 1773),,,,,
767126426,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767126426,BOMBUS24973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999,8,17,,,,,,,,,,,,,USA,,Nebraska,Lancaster,,9mile prairie,,,,,,,,,,,,,40.867,-96.817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus griseocollis,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,griseocollis,,,,(DeGeer 1773),,,,,
767126427,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767126427,BOMBUS24974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001,9,24,,,,,,,,,,,,,USA,,Nebraska,Cuming,,,,,,,,,,,,,,,41.9162,-96.7875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus griseocollis,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,griseocollis,,,,(DeGeer 1773),,,,,
767126428,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767126428,BOMBUS24975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002,6,14,,,,,,,,,,,,,USA,,Nebraska,Cuming,,West Point,,,,,,,,,,,,,41.84167,-96.70833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus griseocollis,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,griseocollis,,,,(DeGeer 1773),,,,,
767126429,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767126429,BOMBUS24976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002,6,14,,,,,,,,,,,,,USA,,Nebraska,Cuming,,West Point,,,,,,,,,,,,,41.84167,-96.70833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus griseocollis,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,griseocollis,,,,(DeGeer 1773),,,,,
767126430,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767126430,BOMBUS24977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002,6,14,,,,,,,,,,,,,USA,,Nebraska,Cuming,,West Point,,,,,,,,,,,,,41.84167,-96.70833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus griseocollis,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,griseocollis,,,,(DeGeer 1773),,,,,
767126431,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767126431,BOMBUS24978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002,6,14,,,,,,,,,,,,,USA,,Nebraska,Cuming,,West Point,,,,,,,,,,,,,41.84167,-96.70833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus griseocollis,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,griseocollis,,,,(DeGeer 1773),,,,,
767126432,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767126432,BOMBUS24979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999,8,20,,,,,,,,,,,,,USA,,Nebraska,Cuming,,West Point,,,,,,,,,,,,,41.84167,-96.70833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus griseocollis,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,griseocollis,,,,(DeGeer 1773),,,,,
